day/month;Time;Temperature;Dew Point;Humidity;Wind;Wind Speed;Wind Gust;Pressure;Precip.;Precip Accum;Condition
08.Aug;11:50 PM;82;61;48%;NNE;12 mph ;0 mph ;29,6;0;0;Fair
09.Aug;12:20 AM;82;59;45%;N;13 mph ;0 mph ;29,6;0;0;Fair
09.Aug;12:50 AM;82;61;48%;NNE;13 mph ;0 mph ;29,6;0;0;Fair
09.Aug;1:20 AM;82;61;48%;N;12 mph ;0 mph ;29,6;0;0;Fair
09.Aug;1:50 AM;82;61;48%;N;13 mph ;0 mph ;29,6;0;0;Fair
09.Aug;2:20 AM;82;61;48%;N;17 mph ;0 mph ;29,6;0;0;Fair
09.Aug;2:50 AM;81;63;54%;N;17 mph ;0 mph ;29,6;0;0;Fair
09.Aug;3:20 AM;81;63;54%;NNE;15 mph ;0 mph ;29,6;0;0;Fair
09.Aug;3:50 AM;81;63;54%;NNE;16 mph ;0 mph ;29,6;0;0;Fair
09.Aug;4:20 AM;81;63;54%;NNE;17 mph ;0 mph ;29,6;0;0;Fair
09.Aug;4:50 AM;81;63;54%;N;18 mph ;0 mph ;29,6;0;0;Fair
09.Aug;5:20 AM;79;63;57%;N;17 mph ;0 mph ;29,6;0;0;Fair
09.Aug;5:50 AM;79;61;54%;N;15 mph ;0 mph ;29,6;0;0;Fair
09.Aug;6:20 AM;79;61;54%;N;17 mph ;0 mph ;29,6;0;0;Fair
09.Aug;6:50 AM;79;59;51%;N;13 mph ;0 mph ;29,6;0;0;Fair
09.Aug;7:20 AM;79;61;54%;N;15 mph ;0 mph ;29,6;0;0;Fair
09.Aug;7:50 AM;81;61;51%;N;20 mph ;0 mph ;29,6;0;0;Fair
09.Aug;8:20 AM;81;61;51%;N;17 mph ;0 mph ;29,6;0;0;Fair
09.Aug;8:50 AM;82;59;45%;N;17 mph ;29 mph ;29,6;0;0;Fair
09.Aug;9:20 AM;84;55;37%;N;22 mph ;33 mph ;29,6;0;0;Fair / Windy
09.Aug;9:50 AM;84;54;35%;N;24 mph ;0 mph ;29,6;0;0;Fair / Windy
09.Aug;10:20 AM;86;52;31%;N;23 mph ;36 mph ;29,6;0;0;Fair / Windy
09.Aug;10:50 AM;86;54;33%;N;23 mph ;35 mph ;29,6;0;0;Fair / Windy
09.Aug;11:20 AM;86;54;33%;NNE;24 mph ;0 mph ;29,6;0;0;Fair / Windy
09.Aug;11:50 AM;86;55;35%;N;23 mph ;0 mph ;29,6;0;0;Fair / Windy
09.Aug;12:20 PM;86;55;35%;N;21 mph ;33 mph ;29,6;0;0;Fair / Windy
09.Aug;12:50 PM;86;55;35%;NNE;22 mph ;35 mph ;29,7;0;0;Fair / Windy
09.Aug;1:20 PM;86;57;37%;N;21 mph ;0 mph ;29,6;0;0;Fair / Windy
09.Aug;1:50 PM;88;57;35%;NNE;23 mph ;36 mph ;29,6;0;0;Fair / Windy
09.Aug;2:20 PM;88;57;35%;NNE;25 mph ;0 mph ;29,6;0;0;Fair / Windy
09.Aug;2:50 PM;88;59;38%;NNE;28 mph ;39 mph ;29,6;0;0;Fair / Windy
09.Aug;3:20 PM;88;59;38%;NNE;25 mph ;0 mph ;29,6;0;0;Fair / Windy
09.Aug;3:50 PM;88;59;38%;NNE;24 mph ;0 mph ;29,6;0;0;Fair / Windy
09.Aug;4:20 PM;88;57;35%;NNE;26 mph ;0 mph ;29,6;0;0;Fair / Windy
09.Aug;4:50 PM;88;59;38%;NNE;28 mph ;0 mph ;29,6;0;0;Fair / Windy
09.Aug;5:20 PM;88;57;35%;NNE;26 mph ;0 mph ;29,6;0;0;Fair / Windy
09.Aug;5:50 PM;86;59;40%;NNE;22 mph ;0 mph ;29,6;0;0;Fair / Windy
09.Aug;6:20 PM;86;59;40%;N;20 mph ;0 mph ;29,6;0;0;Fair
09.Aug;6:50 PM;84;59;42%;N;20 mph ;0 mph ;29,6;0;0;Fair
09.Aug;7:20 PM;84;57;40%;N;18 mph ;0 mph ;29,6;0;0;Fair
09.Aug;7:50 PM;84;57;40%;N;16 mph ;0 mph ;29,6;0;0;Fair
09.Aug;8:20 PM;82;57;42%;N;13 mph ;0 mph ;29,6;0;0;Fair
09.Aug;8:50 PM;82;57;42%;N;13 mph ;0 mph ;29,6;0;0;Fair
09.Aug;9:20 PM;82;57;42%;N;12 mph ;0 mph ;29,6;0;0;Fair
09.Aug;9:50 PM;82;57;42%;N;13 mph ;0 mph ;29,6;0;0;Fair
09.Aug;10:20 PM;82;57;42%;N;13 mph ;0 mph ;29,6;0;0;Fair
09.Aug;10:50 PM;81;59;48%;N;16 mph ;0 mph ;29,6;0;0;Fair
09.Aug;11:20 PM;81;59;48%;N;15 mph ;0 mph ;29,6;0;0;Fair
09.Aug;11:50 PM;81;61;51%;N;20 mph ;0 mph ;29,6;0;0;Fair
10.Aug;12:20 AM;81;61;51%;NNE;17 mph ;0 mph ;29,6;0;0;Fair
10.Aug;12:50 AM;81;61;51%;NNE;16 mph ;0 mph ;29,6;0;0;Fair
10.Aug;1:20 AM;81;61;51%;NNE;17 mph ;0 mph ;29,6;0;0;Fair
10.Aug;1:50 AM;79;61;54%;NNE;16 mph ;0 mph ;29,6;0;0;Fair
10.Aug;2:20 AM;79;61;54%;N;12 mph ;0 mph ;29,6;0;0;Fair
10.Aug;2:50 AM;79;57;47%;N;15 mph ;0 mph ;29,6;0;0;Fair
10.Aug;3:20 AM;79;57;47%;N;13 mph ;0 mph ;29,6;0;0;Fair
10.Aug;3:50 AM;77;57;50%;N;17 mph ;0 mph ;29,6;0;0;Fair
10.Aug;4:20 AM;77;57;50%;NNE;18 mph ;0 mph ;29,6;0;0;Fair
10.Aug;4:50 AM;77;55;47%;N;18 mph ;0 mph ;29,6;0;0;Fair
10.Aug;5:20 AM;77;55;47%;N;17 mph ;0 mph ;29,6;0;0;Fair
10.Aug;5:50 AM;77;55;47%;N;18 mph ;0 mph ;29,6;0;0;Fair
10.Aug;6:20 AM;77;55;47%;N;16 mph ;0 mph ;29,6;0;0;Fair
10.Aug;6:50 AM;77;55;47%;N;12 mph ;0 mph ;29,7;0;0;Fair
10.Aug;7:20 AM;77;57;50%;N;13 mph ;0 mph ;29,7;0;0;Fair
10.Aug;7:50 AM;77;59;54%;N;12 mph ;0 mph ;29,7;0;0;Fair
10.Aug;8:20 AM;79;61;54%;N;17 mph ;0 mph ;29,7;0;0;Fair
10.Aug;8:50 AM;81;61;51%;N;18 mph ;0 mph ;29,7;0;0;Fair
10.Aug;9:20 AM;81;59;48%;N;16 mph ;29 mph ;29,7;0;0;Fair
10.Aug;9:50 AM;81;59;48%;N;23 mph ;37 mph ;29,7;0;0;Fair / Windy
10.Aug;10:20 AM;82;61;48%;N;25 mph ;39 mph ;29,7;0;0;Fair / Windy
10.Aug;10:50 AM;84;59;42%;N;23 mph ;37 mph ;29,7;0;0;Fair / Windy
10.Aug;11:20 AM;84;59;42%;N;24 mph ;37 mph ;29,7;0;0;Fair / Windy
10.Aug;11:50 AM;84;59;42%;N;25 mph ;38 mph ;29,7;0;0;Fair / Windy
10.Aug;12:20 PM;84;59;42%;N;25 mph ;39 mph ;29,7;0;0;Fair / Windy
10.Aug;12:50 PM;84;59;42%;N;22 mph ;0 mph ;29,7;0;0;Fair / Windy
10.Aug;1:20 PM;86;61;43%;NNE;23 mph ;0 mph ;29,7;0;0;Fair / Windy
10.Aug;1:50 PM;86;61;43%;N;30 mph ;0 mph ;29,7;0;0;Fair / Windy
10.Aug;2:20 PM;86;61;43%;NE;30 mph ;0 mph ;29,7;0;0;Fair / Windy
10.Aug;2:50 PM;88;61;40%;NNE;31 mph ;0 mph ;29,7;0;0;Fair / Windy
10.Aug;3:20 PM;86;63;45%;NNE;29 mph ;40 mph ;29,6;0;0;Fair / Windy
10.Aug;3:50 PM;86;63;45%;NNE;28 mph ;40 mph ;29,7;0;0;Fair / Windy
10.Aug;4:20 PM;86;63;45%;NNE;28 mph ;39 mph ;29,7;0;0;Fair / Windy
10.Aug;4:50 PM;84;61;45%;NNE;26 mph ;0 mph ;29,7;0;0;Fair / Windy
10.Aug;5:20 PM;86;63;45%;N;24 mph ;0 mph ;29,7;0;0;Fair / Windy
10.Aug;5:50 PM;84;63;48%;N;23 mph ;0 mph ;29,7;0;0;Fair / Windy
10.Aug;6:20 PM;84;63;48%;N;23 mph ;0 mph ;29,7;0;0;Fair / Windy
10.Aug;6:50 PM;84;61;45%;N;23 mph ;0 mph ;29,6;0;0;Fair / Windy
10.Aug;7:20 PM;84;61;45%;NNE;26 mph ;38 mph ;29,7;0;0;Fair / Windy
10.Aug;7:50 PM;82;61;48%;N;20 mph ;0 mph ;29,7;0;0;Fair
10.Aug;8:20 PM;82;61;48%;N;18 mph ;0 mph ;29,7;0;0;Fair
10.Aug;8:50 PM;81;59;48%;N;17 mph ;0 mph ;29,7;0;0;Fair
10.Aug;9:20 PM;81;59;48%;N;21 mph ;0 mph ;29,7;0;0;Fair / Windy
10.Aug;9:50 PM;81;59;48%;N;20 mph ;0 mph ;29,7;0;0;Fair
10.Aug;10:20 PM;81;59;48%;N;18 mph ;0 mph ;29,7;0;0;Fair
10.Aug;10:50 PM;81;61;51%;NNE;22 mph ;0 mph ;29,7;0;0;Fair / Windy
10.Aug;11:20 PM;81;61;51%;NNE;20 mph ;0 mph ;29,7;0;0;Fair
10.Aug;11:50 PM;81;59;48%;NNE;17 mph ;0 mph ;29,7;0;0;Fair
11.Aug;12:20 AM;81;61;51%;NNE;22 mph ;0 mph ;29,7;0;0;Fair / Windy
11.Aug;12:50 AM;79;61;54%;NNE;20 mph ;0 mph ;29,7;0;0;Fair
11.Aug;1:20 AM;79;61;54%;NNE;20 mph ;0 mph ;29,7;0;0;Fair
11.Aug;1:50 AM;79;61;54%;NNE;21 mph ;0 mph ;29,7;0;0;Fair / Windy
11.Aug;2:20 AM;79;61;54%;N;15 mph ;0 mph ;29,7;0;0;Fair
11.Aug;2:50 AM;77;61;57%;NNE;17 mph ;0 mph ;29,7;0;0;Fair
11.Aug;3:20 AM;77;61;57%;NNE;23 mph ;0 mph ;29,7;0;0;Fair / Windy
11.Aug;3:50 AM;77;61;57%;NNE;21 mph ;0 mph ;29,7;0;0;Fair / Windy
11.Aug;4:20 AM;77;61;57%;NNE;23 mph ;0 mph ;29,6;0;0;Fair / Windy
11.Aug;4:50 AM;77;61;57%;N;21 mph ;32 mph ;29,6;0;0;Fair / Windy
11.Aug;5:20 AM;77;59;54%;N;20 mph ;0 mph ;29,6;0;0;Fair
11.Aug;5:50 AM;75;61;61%;N;21 mph ;0 mph ;29,6;0;0;Fair / Windy
11.Aug;6:20 AM;75;61;61%;N;22 mph ;0 mph ;29,6;0;0;Fair / Windy
11.Aug;6:50 AM;75;61;61%;N;18 mph ;32 mph ;29,7;0;0;Fair
11.Aug;7:20 AM;75;59;57%;N;16 mph ;0 mph ;29,7;0;0;Fair
11.Aug;7:50 AM;77;57;50%;N;22 mph ;0 mph ;29,7;0;0;Fair / Windy
11.Aug;8:20 AM;79;55;44%;N;25 mph ;0 mph ;29,7;0;0;Fair / Windy
11.Aug;8:50 AM;79;57;47%;N;23 mph ;35 mph ;29,7;0;0;Fair / Windy
11.Aug;9:20 AM;79;57;47%;NNE;24 mph ;0 mph ;29,7;0;0;Fair / Windy
11.Aug;9:50 AM;79;57;47%;NNE;25 mph ;0 mph ;29,7;0;0;Fair / Windy
11.Aug;10:20 AM;81;55;42%;NNE;30 mph ;44 mph ;29,7;0;0;Fair / Windy
11.Aug;3:50 PM;84;54;35%;NNE;26 mph ;40 mph ;29,6;0;0;Fair / Windy
11.Aug;4:20 PM;84;55;37%;NNE;28 mph ;0 mph ;29,6;0;0;Fair / Windy
11.Aug;4:50 PM;84;55;37%;NNE;25 mph ;0 mph ;29,6;0;0;Fair / Windy
11.Aug;5:20 PM;84;55;37%;NNE;26 mph ;0 mph ;29,6;0;0;Fair / Windy
11.Aug;5:50 PM;82;55;39%;NNE;22 mph ;0 mph ;29,6;0;0;Fair / Windy
11.Aug;6:20 PM;82;55;39%;N;20 mph ;0 mph ;29,6;0;0;Fair
11.Aug;6:50 PM;82;55;39%;N;21 mph ;0 mph ;29,6;0;0;Fair / Windy
11.Aug;7:20 PM;82;54;37%;N;17 mph ;0 mph ;29,6;0;0;Fair
11.Aug;7:50 PM;81;54;39%;N;13 mph ;0 mph ;29,6;0;0;Fair
11.Aug;8:20 PM;81;54;39%;N;12 mph ;24 mph ;29,6;0;0;Fair
11.Aug;8:50 PM;81;54;39%;NNW;12 mph ;0 mph ;29,6;0;0;Fair
11.Aug;9:20 PM;79;55;44%;NNW;12 mph ;0 mph ;29,6;0;0;Fair
11.Aug;9:50 PM;79;54;42%;NNW;14 mph ;0 mph ;29,7;0;0;Fair
11.Aug;10:20 PM;79;55;44%;NNW;13 mph ;0 mph ;29,7;0;0;Fair
11.Aug;10:50 PM;79;55;44%;N;13 mph ;0 mph ;29,7;0;0;Fair
11.Aug;11:20 PM;79;55;44%;N;16 mph ;0 mph ;29,7;0;0;Fair
11.Aug;11:50 PM;79;57;47%;N;18 mph ;0 mph ;29,7;0;0;Fair
12.Aug;12:20 AM;77;57;50%;N;15 mph ;0 mph ;29,7;0;0;Fair
12.Aug;12:50 AM;77;57;50%;N;10 mph ;0 mph ;29,7;0;0;Fair
12.Aug;1:20 AM;77;57;50%;N;13 mph ;0 mph ;29,7;0;0;Fair
12.Aug;1:50 AM;77;59;54%;N;13 mph ;0 mph ;29,6;0;0;Fair
12.Aug;2:20 AM;77;59;54%;N;12 mph ;0 mph ;29,6;0;0;Fair
12.Aug;2:50 AM;77;61;57%;NNE;13 mph ;0 mph ;29,6;0;0;Fair
12.Aug;3:20 AM;75;61;61%;NNE;16 mph ;0 mph ;29,6;0;0;Fair
12.Aug;3:50 AM;75;61;61%;N;10 mph ;0 mph ;29,6;0;0;Fair
12.Aug;4:20 AM;75;59;57%;N;10 mph ;0 mph ;29,6;0;0;Fair
12.Aug;4:50 AM;73;57;57%;N;9 mph ;0 mph ;29,6;0;0;Fair
12.Aug;5:20 AM;73;59;61%;N;8 mph ;0 mph ;29,6;0;0;Fair
12.Aug;5:50 AM;73;57;57%;N;8 mph ;0 mph ;29,6;0;0;Fair
12.Aug;6:20 AM;73;59;61%;N;12 mph ;0 mph ;29,6;0;0;Fair
12.Aug;6:50 AM;73;57;57%;NNW;12 mph ;0 mph ;29,6;0;0;Fair
12.Aug;7:20 AM;75;57;53%;N;13 mph ;0 mph ;29,6;0;0;Fair
12.Aug;7:50 AM;75;57;53%;N;16 mph ;0 mph ;29,6;0;0;Fair
12.Aug;8:20 AM;77;57;50%;N;17 mph ;0 mph ;29,6;0;0;Fair
12.Aug;8:50 AM;77;57;50%;N;22 mph ;0 mph ;29,7;0;0;Fair / Windy
12.Aug;9:20 AM;79;57;47%;N;18 mph ;0 mph ;29,7;0;0;Fair
12.Aug;9:50 AM;81;57;45%;N;21 mph ;0 mph ;29,7;0;0;Fair / Windy
12.Aug;11:20 AM;81;57;45%;NNE;24 mph ;0 mph ;29,7;0;0;Fair / Windy
12.Aug;11:50 AM;82;55;39%;N;24 mph ;36 mph ;29,7;0;0;Fair / Windy
12.Aug;12:20 PM;82;57;42%;NNE;28 mph ;0 mph ;29,7;0;0;Fair / Windy
12.Aug;12:50 PM;82;55;39%;N;25 mph ;39 mph ;29,7;0;0;Fair / Windy
12.Aug;1:20 PM;82;55;39%;N;23 mph ;35 mph ;29,7;0;0;Fair / Windy
12.Aug;1:50 PM;82;54;37%;NNE;23 mph ;0 mph ;29,7;0;0;Fair / Windy
12.Aug;2:20 PM;82;55;39%;NNE;23 mph ;0 mph ;29,7;0;0;Fair / Windy
12.Aug;2:50 PM;82;55;39%;NNE;24 mph ;0 mph ;29,7;0;0;Fair / Windy
12.Aug;3:20 PM;84;54;35%;NE;25 mph ;0 mph ;29,7;0;0;Fair / Windy
12.Aug;3:50 PM;84;54;35%;ENE;24 mph ;0 mph ;29,6;0;0;Fair / Windy
12.Aug;4:20 PM;84;54;35%;NE;23 mph ;0 mph ;29,6;0;0;Fair / Windy
12.Aug;4:50 PM;84;52;33%;NE;22 mph ;0 mph ;29,6;0;0;Fair / Windy
12.Aug;5:20 PM;84;52;33%;NE;23 mph ;0 mph ;29,6;0;0;Fair / Windy
12.Aug;5:50 PM;82;50;32%;NNE;20 mph ;0 mph ;29,6;0;0;Fair
12.Aug;6:20 PM;82;50;32%;NNE;21 mph ;0 mph ;29,6;0;0;Fair / Windy
12.Aug;6:50 PM;81;52;37%;NNE;22 mph ;0 mph ;29,6;0;0;Fair / Windy
12.Aug;7:20 PM;81;46;30%;N;20 mph ;0 mph ;29,6;0;0;Fair
12.Aug;7:50 PM;81;46;30%;N;18 mph ;0 mph ;29,6;0;0;Fair
12.Aug;8:20 PM;79;45;30%;N;14 mph ;0 mph ;29,6;0;0;Fair
12.Aug;8:50 PM;77;48;36%;N;9 mph ;0 mph ;29,6;0;0;Fair
12.Aug;9:20 PM;77;50;39%;NNW;8 mph ;0 mph ;29,6;0;0;Fair
12.Aug;9:50 PM;77;50;39%;NNW;6 mph ;0 mph ;29,6;0;0;Fair
12.Aug;10:20 PM;79;50;36%;NW;6 mph ;0 mph ;29,6;0;0;Fair
12.Aug;10:50 PM;79;50;36%;WNW;6 mph ;0 mph ;29,6;0;0;Fair
12.Aug;11:20 PM;77;52;41%;N;8 mph ;0 mph ;29,6;0;0;Fair
12.Aug;11:50 PM;77;52;41%;NNW;7 mph ;0 mph ;29,6;0;0;Fair
13.Aug;12:20 AM;77;52;41%;N;12 mph ;0 mph ;29,6;0;0;Fair
13.Aug;12:50 AM;77;52;41%;N;13 mph ;0 mph ;29,6;0;0;Fair
13.Aug;1:20 AM;77;52;41%;N;13 mph ;0 mph ;29,6;0;0;Fair
13.Aug;1:50 AM;77;52;41%;NNE;12 mph ;0 mph ;29,6;0;0;Fair
13.Aug;2:20 AM;77;52;41%;NNE;12 mph ;0 mph ;29,6;0;0;Fair
13.Aug;2:50 AM;75;52;44%;NNE;12 mph ;0 mph ;29,6;0;0;Fair
13.Aug;3:20 AM;75;54;47%;NNE;12 mph ;0 mph ;29,6;0;0;Fair
13.Aug;3:50 AM;75;54;47%;NNE;13 mph ;0 mph ;29,6;0;0;Fair
13.Aug;4:20 AM;73;54;50%;N;7 mph ;0 mph ;29,6;0;0;Fair
13.Aug;4:50 AM;73;57;57%;NNW;6 mph ;0 mph ;29,6;0;0;Fair
13.Aug;5:20 AM;75;57;53%;N;8 mph ;0 mph ;29,6;0;0;Fair
13.Aug;5:50 AM;75;57;53%;N;8 mph ;0 mph ;29,6;0;0;Fair
13.Aug;6:20 AM;75;55;50%;N;9 mph ;0 mph ;29,6;0;0;Fair
13.Aug;6:50 AM;75;55;50%;NW;6 mph ;0 mph ;29,6;0;0;Fair
13.Aug;7:20 AM;75;55;50%;NNW;5 mph ;0 mph ;29,6;0;0;Fair
13.Aug;7:50 AM;77;55;47%;NNW;5 mph ;0 mph ;29,6;0;0;Fair
13.Aug;8:20 AM;77;57;50%;N;12 mph ;0 mph ;29,6;0;0;Fair
13.Aug;8:50 AM;79;57;47%;N;12 mph ;0 mph ;29,6;0;0;Fair
13.Aug;9:20 AM;81;57;45%;N;14 mph ;0 mph ;29,6;0;0;Fair
13.Aug;9:50 AM;81;59;48%;N;17 mph ;0 mph ;29,6;0;0;Fair
13.Aug;10:20 AM;81;59;48%;NNE;23 mph ;0 mph ;29,6;0;0;Fair / Windy
13.Aug;10:50 AM;82;57;42%;NNE;21 mph ;0 mph ;29,6;0;0;Fair / Windy
13.Aug;11:20 AM;82;57;42%;N;17 mph ;0 mph ;29,6;0;0;Fair
13.Aug;11:50 AM;82;59;45%;NNE;21 mph ;0 mph ;29,6;0;0;Fair / Windy
13.Aug;12:20 PM;82;61;48%;NNE;22 mph ;0 mph ;29,6;0;0;Fair / Windy
13.Aug;12:50 PM;82;59;45%;NNE;24 mph ;0 mph ;29,6;0;0;Fair / Windy
13.Aug;1:20 PM;82;61;48%;NNE;21 mph ;0 mph ;29,6;0;0;Fair / Windy
13.Aug;1:50 PM;84;59;42%;NNE;23 mph ;0 mph ;29,6;0;0;Fair / Windy
13.Aug;2:20 PM;84;57;40%;NNE;24 mph ;0 mph ;29,6;0;0;Fair / Windy
13.Aug;2:50 PM;86;57;37%;ENE;23 mph ;0 mph ;29,6;0;0;Fair / Windy
13.Aug;3:20 PM;86;59;40%;ENE;21 mph ;33 mph ;29,6;0;0;Fair / Windy
13.Aug;3:50 PM;84;59;42%;ENE;21 mph ;0 mph ;29,6;0;0;Fair / Windy
13.Aug;4:20 PM;84;54;35%;ENE;21 mph ;33 mph ;29,6;0;0;Fair / Windy
13.Aug;4:50 PM;86;54;33%;ENE;24 mph ;0 mph ;29,6;0;0;Fair / Windy
13.Aug;5:20 PM;84;52;33%;ENE;20 mph ;33 mph ;29,6;0;0;Fair
13.Aug;5:50 PM;82;54;37%;NNE;22 mph ;0 mph ;29,6;0;0;Fair / Windy
13.Aug;6:20 PM;82;54;37%;NNE;22 mph ;0 mph ;29,6;0;0;Fair / Windy
13.Aug;6:50 PM;82;54;37%;NNE;22 mph ;0 mph ;29,6;0;0;Fair / Windy
13.Aug;7:20 PM;81;55;42%;NNE;18 mph ;0 mph ;29,6;0;0;Fair
13.Aug;7:50 PM;81;50;34%;NNE;17 mph ;0 mph ;29,6;0;0;Fair
13.Aug;8:20 PM;79;48;34%;NNE;15 mph ;0 mph ;29,6;0;0;Fair
13.Aug;8:50 PM;79;50;36%;N;13 mph ;0 mph ;29,6;0;0;Fair
13.Aug;9:20 PM;79;50;36%;NNE;10 mph ;0 mph ;29,6;0;0;Fair
13.Aug;9:50 PM;77;50;39%;VAR;2 mph ;0 mph ;29,6;0;0;Fair
13.Aug;10:20 PM;77;48;36%;VAR;1 mph ;0 mph ;29,6;0;0;Fair
13.Aug;10:50 PM;73;50;44%;N;13 mph ;0 mph ;29,6;0;0;Fair
13.Aug;11:20 PM;73;50;44%;N;7 mph ;0 mph ;29,6;0;0;Fair
13.Aug;11:50 PM;73;50;44%;NNW;6 mph ;0 mph ;29,6;0;0;Fair